Manufacturer,Permit Number,DATE,VIN NUMBER,"VEHICLE IS CAPABLE OF OPERATING WITHOUT A DRIVER
(Yes or No)","DRIVER PRESENT
(Yes or No)","DISENGAGEMENT INITIATED BY
(AV System, Test Driver, Remote Operator, or Passenger)","DISENGAGEMENT
LOCATION
(Interstate, Freeway, Highway, Rural Road, Street, or Parking Facility)",DESCRIPTION OF FACTS CAUSING DISENGAGEMENT
aiMotive Inc.,AVT036,2/2/2024,4T1B21HK3KU514477,No,Yes,Test Driver,Highway,"Safety Driver disengaged autonomous mode upon judging that the autonomous lane change maneuver would not have been safe to perform. Root cause: object, lane detection or other issue. Conditions: Non-inclement weather, dry roads, no other factors involved."
aiMotive Inc.,AVT036,1/31/2024,4T1B21HK6KU514747,No,Yes,Test Driver,Freeway,"Safety Driver disengaged autonomous mode upon judging that the autonomous lane change maneuver would not have been safe to perform. Root cause: object, lane detection or other issue. Conditions: Non-inclement weather, dry roads, no other factors involved."
aiMotive Inc.,AVT036,1/5/2024,4T1B21HK3KU514477,No,Yes,Test Driver,Highway,"Safety Driver disengaged autonomous mode upon judging that vehicle was too close to road/lane boundary. Root cause: object, lane detection or other issue. Conditions: Non-inclement weather, dry roads, no other factors involved."
aiMotive Inc.,AVT036,1/5/2024,4T1B21HK3KU514477,No,Yes,Test Driver,Street,"Safety Driver disengaged autonomous mode due to inappropriate braking, caused by perception issue.  Root cause: trajectory calculation issue. Conditions: Non-inclement weather, dry roads, no other factors involved."
aiMotive Inc.,AVT036,1/5/2024,4T1B21HK3KU514477,No,Yes,Test Driver,Freeway,"Safety Driver disengaged autonomous mode upon judging that vehicle was too close to road/lane boundary. Root cause: object, lane detection or other issue. Conditions: Non-inclement weather, dry roads, no other factors involved."
aiMotive Inc.,AVT036,1/4/2024,4T1B21HK3KU514477,No,Yes,Test Driver,Street,"Safety Driver disengaged autonomous mode due to issue with catching up maneuver because of insufficient distance keeping from other vehicles. Root cause: object detection or other issue. Conditions: Non-inclement weather, dry roads, no other factors involved."
aiMotive Inc.,AVT036,1/4/2024,4T1B21HK3KU514477,No,Yes,Test Driver,Highway,"Safety Driver disengaged autonomous mode due to issue with catching up maneuver because of insufficient distance keeping from other vehicles. Root cause: object detection or other issue. Conditions: Non-inclement weather, dry roads, no other factors involved."
aiMotive Inc.,AVT036,1/4/2024,1C4RJYB64P8914902,No,Yes,Test Driver,Street,"Safety Driver disengaged autonomous mode upon judging that vehicle was too close to road/lane boundary. Root cause: object, lane detection or other issue. Conditions: Non-inclement weather, dry roads, no other factors involved."
aiMotive Inc.,AVT036,1/4/2024,4T1B21HK3KU514477,No,Yes,Test Driver,Street,"Safety Driver disengaged autonomous mode due to inappropriate braking, caused by perception issue.  Root cause: trajectory calculation issue. Conditions: Non-inclement weather, dry roads, no other factors involved."
aiMotive Inc.,AVT036,1/3/2024,4T1B21HK3KU514477,No,Yes,Test Driver,Street,"Safety Driver disengaged autonomous mode upon judging that vehicle was too close to road/lane boundary. Root cause: object, lane detection or other issue. Conditions: Non-inclement weather, dry roads, no other factors involved."
aiMotive Inc.,AVT036,1/3/2024,4T1B21HK3KU514477,No,Yes,Test Driver,Street,"Safety Driver disengaged autonomous mode upon judging that vehicle was too close to road/lane boundary. Root cause: object, lane detection or other issue. Conditions: Non-inclement weather, dry roads, no other factors involved."
aiMotive Inc.,AVT036,1/3/2024,4T1B21HK3KU514477,No,Yes,Test Driver,Highway,"Safety Driver disengaged autonomous mode upon judging that vehicle was too close to road/lane boundary. Root cause: object, lane detection or other issue. Conditions: Non-inclement weather, dry roads, no other factors involved."
aiMotive Inc.,AVT036,1/3/2024,4T1B21HK3KU514477,No,Yes,Test Driver,Street,"Safety Driver disengaged autonomous mode upon judging that vehicle was too close to road/lane boundary. Root cause: object, lane detection or other issue. Conditions: Non-inclement weather, dry roads, no other factors involved."
aiMotive Inc.,AVT036,1/2/2024,4T1B21HK3KU514477,No,Yes,Test Driver,Freeway,"Safety Driver disengaged autonomous mode due to inappropriate braking, caused by perception issue.  Root cause: trajectory calculation issue. Conditions: Non-inclement weather, dry roads, no other factors involved."
aiMotive Inc.,AVT036,1/2/2024,4T1B21HK3KU514477,No,Yes,Test Driver,Street,"Safety Driver disengaged autonomous mode upon judging that vehicle was too close to road/lane boundary. Root cause: object, lane detection or other issue. Conditions: Non-inclement weather, dry roads, no other factors involved."
aiMotive Inc.,AVT036,1/2/2024,4T1B21HK3KU514477,No,Yes,Test Driver,Street,"Safety Driver disengaged autonomous mode upon judging that vehicle was too close to road/lane boundary. Root cause: object, lane detection or other issue. Conditions: Non-inclement weather, dry roads, no other factors involved."
aiMotive Inc.,AVT036,1/2/2024,4T1B21HK3KU514477,No,Yes,Test Driver,Street,"Safety Driver disengaged autonomous mode upon judging that vehicle was too close to road/lane boundary. Root cause: object, lane detection or other issue. Conditions: Non-inclement weather, dry roads, no other factors involved."
aiMotive Inc.,AVT036,12/19/2023,4T1B21HK6KU514747,No,Yes,Test Driver,Highway,"Safety Driver disengaged autonomous mode due to issue with catching up maneuver because of insufficient distance keeping from other vehicles. Root cause: object detection or other issue. Conditions: Non-inclement weather, dry roads, no other factors involved."
aiMotive Inc.,AVT036,12/19/2023,4T1B21HK6KU514747,No,Yes,Test Driver,Freeway,"Safety Driver disengaged autonomous mode due to inappropriate braking, caused by perception issue.  Root cause: trajectory calculation issue. Conditions: Non-inclement weather, dry roads, no other factors involved."
aiMotive Inc.,AVT036,12/19/2023,4T1B21HK3KU514477,No,Yes,Test Driver,Street,"Safety Driver disengaged autonomous mode due to issue with catching up maneuver because of insufficient distance keeping from other vehicles. Root cause: object detection or other issue. Conditions: Non-inclement weather, dry roads, no other factors involved."
aiMotive Inc.,AVT036,12/19/2023,4T1B21HK3KU514477,No,Yes,Test Driver,Street,"Safety Driver disengaged autonomous mode due to inappropriate braking, caused by perception issue.  Root cause: trajectory calculation issue. Conditions: Non-inclement weather, dry roads, no other factors involved."
aiMotive Inc.,AVT036,12/15/2023,4T1B21HK3KU514477,No,Yes,Test Driver,Street,"Safety Driver disengaged autonomous mode due to issue with catching up maneuver because of insufficient distance keeping from other vehicles. Root cause: object detection or other issue. Conditions: Non-inclement weather, dry roads, no other factors involved."
aiMotive Inc.,AVT036,12/14/2023,4T1B21HK3KU514477,No,Yes,Test Driver,Highway,"Safety Driver disengaged autonomous mode due to issue with catching up maneuver because of insufficient distance keeping from other vehicles. Root cause: object detection or other issue. Conditions: Non-inclement weather, dry roads, no other factors involved."
aiMotive Inc.,AVT036,12/13/2023,4T1B21HK3KU514477,No,Yes,Test Driver,Street,"Safety Driver disengaged autonomous mode due to issue with catching up maneuver because of insufficient distance keeping from other vehicles. Root cause: object detection or other issue. Conditions: Non-inclement weather, dry roads, no other factors involved."
aiMotive Inc.,AVT036,12/13/2023,4T1B21HK3KU514477,No,Yes,Test Driver,Street,"Safety Driver disengaged autonomous mode due to issue with catching up maneuver because of insufficient distance keeping from other vehicles. Root cause: object detection or other issue. Conditions: Non-inclement weather, dry roads, no other factors involved."
aiMotive Inc.,AVT036,12/13/2023,4T1B21HK3KU514477,No,Yes,Test Driver,Street,"Safety Driver disengaged autonomous mode due to issue with catching up maneuver because of insufficient distance keeping from other vehicles. Root cause: object detection or other issue. Conditions: Non-inclement weather, dry roads, no other factors involved."
aiMotive Inc.,AVT036,12/12/2023,4T1B21HK3KU514477,No,Yes,Test Driver,Street,"Safety Driver disengaged autonomous mode due to inappropriate braking, caused by perception issue.  Root cause: trajectory calculation issue. Conditions: Non-inclement weather, dry roads, no other factors involved."
aiMotive Inc.,AVT036,12/12/2023,4T1B21HK3KU514477,No,Yes,Test Driver,Street,"Safety Driver disengaged autonomous mode due to issue with catching up maneuver because of insufficient distance keeping from other vehicles. Root cause: object detection or other issue. Conditions: Non-inclement weather, dry roads, no other factors involved."
aiMotive Inc.,AVT036,12/12/2023,4T1B21HK3KU514477,No,Yes,Test Driver,Street,"Safety Driver disengaged autonomous mode upon judging that vehicle was too close to road/lane boundary. Root cause: object, lane detection or other issue. Conditions: Non-inclement weather, dry roads, no other factors involved."
aiMotive Inc.,AVT036,12/11/2023,4T1B21HK3KU514477,No,Yes,Test Driver,Street,"Safety Driver disengaged autonomous mode upon judging that vehicle was too close to road/lane boundary. Root cause: object, lane detection or other issue. Conditions: Non-inclement weather, dry roads, no other factors involved."
aiMotive Inc.,AVT036,12/11/2023,4T1B21HK3KU514477,No,Yes,Test Driver,Highway,"Safety Driver disengaged autonomous mode due to issue with catching up maneuver because of insufficient distance keeping from other vehicles. Root cause: object detection or other issue. Conditions: Non-inclement weather, dry roads, no other factors involved."
aiMotive Inc.,AVT036,12/11/2023,4T1B21HK3KU514477,No,Yes,Test Driver,Street,"Safety Driver disengaged autonomous mode due to issue with catching up maneuver because of insufficient distance keeping from other vehicles. Root cause: object detection or other issue. Conditions: Non-inclement weather, dry roads, no other factors involved."
aiMotive Inc.,AVT036,12/11/2023,4T1B21HK3KU514477,No,Yes,Test Driver,Street,"Safety Driver disengaged autonomous mode due to issue with catching up maneuver because of insufficient distance keeping from other vehicles. Root cause: object detection or other issue. Conditions: Non-inclement weather, dry roads, no other factors involved."
aiMotive Inc.,AVT036,12/11/2023,4T1B21HK3KU514477,No,Yes,Test Driver,Street,"Safety Driver disengaged autonomous mode upon judging that vehicle was too close to road/lane boundary. Root cause: object, lane detection or other issue. Conditions: Non-inclement weather, dry roads, no other factors involved."
aiMotive Inc.,AVT036,12/11/2023,4T1B21HK3KU514477,No,Yes,Test Driver,Street,"Safety Driver disengaged autonomous mode upon judging that vehicle was too close to road/lane boundary. Root cause: object, lane detection or other issue. Conditions: Non-inclement weather, dry roads, no other factors involved."
aiMotive Inc.,AVT036,12/11/2023,4T1B21HK3KU514477,No,Yes,Test Driver,Highway,"Safety Driver disengaged autonomous mode upon judging that vehicle was too close to road/lane boundary. Root cause: object, lane detection or other issue. Conditions: Non-inclement weather, dry roads, no other factors involved."
aiMotive Inc.,AVT036,12/11/2023,4T1B21HK3KU514477,No,Yes,Test Driver,Highway,"Safety Driver disengaged autonomous mode upon judging that vehicle was too close to road/lane boundary. Root cause: object, lane detection or other issue. Conditions: Non-inclement weather, dry roads, no other factors involved."
aiMotive Inc.,AVT036,12/11/2023,4T1B21HK3KU514477,No,Yes,Test Driver,Street,"Safety Driver disengaged autonomous mode due to issue with catching up maneuver because of insufficient distance keeping from other vehicles. Root cause: object detection or other issue. Conditions: Non-inclement weather, dry roads, no other factors involved."
aiMotive Inc.,AVT036,12/11/2023,4T1B21HK3KU514477,No,Yes,Test Driver,Street,"Safety Driver disengaged autonomous mode due to issue with catching up maneuver because of insufficient distance keeping from other vehicles. Root cause: object detection or other issue. Conditions: Non-inclement weather, dry roads, no other factors involved."
aiMotive Inc.,AVT036,12/11/2023,4T1B21HK3KU514477,No,Yes,Test Driver,Street,"Safety Driver disengaged autonomous mode upon judging that vehicle was too close to road/lane boundary. Root cause: object, lane detection or other issue. Conditions: Non-inclement weather, dry roads, no other factors involved."
aiMotive Inc.,AVT036,12/11/2023,4T1B21HK3KU514477,No,Yes,Test Driver,Street,"Safety Driver disengaged autonomous mode upon judging that vehicle was too close to road/lane boundary. Root cause: object, lane detection or other issue. Conditions: Non-inclement weather, dry roads, no other factors involved."
aiMotive Inc.,AVT036,12/11/2023,4T1B21HK3KU514477,No,Yes,Test Driver,Street,"Safety Driver disengaged autonomous mode upon judging that vehicle was too close to road/lane boundary. Root cause: object, lane detection or other issue. Conditions: Non-inclement weather, dry roads, no other factors involved."
aiMotive Inc.,AVT036,12/11/2023,4T1B21HK3KU514477,No,Yes,Test Driver,Street,"Safety Driver disengaged autonomous mode upon judging that vehicle was too close to road/lane boundary. Root cause: object, lane detection or other issue. Conditions: Non-inclement weather, dry roads, no other factors involved."
aiMotive Inc.,AVT036,12/11/2023,4T1B21HK3KU514477,No,Yes,Test Driver,Street,"Safety Driver disengaged autonomous mode upon judging that vehicle was too close to road/lane boundary. Root cause: object, lane detection or other issue. Conditions: Non-inclement weather, dry roads, no other factors involved."
aiMotive Inc.,AVT036,12/11/2023,4T1B21HK3KU514477,No,Yes,Test Driver,Street,"Safety Driver disengaged autonomous mode upon judging that vehicle was too close to road/lane boundary. Root cause: object, lane detection or other issue. Conditions: Non-inclement weather, dry roads, no other factors involved."
aiMotive Inc.,AVT036,12/11/2023,4T1B21HK3KU514477,No,Yes,Test Driver,Street,"Safety Driver disengaged autonomous mode upon judging that vehicle was too close to road/lane boundary. Root cause: object, lane detection or other issue. Conditions: Non-inclement weather, dry roads, no other factors involved."
